Status : Transforming : 1 of 1 --  of transformations applied
Status : Transforming Finished
Status : RAS + TBR : 0 
Status : RAS + TBR : 0 Searching on tree number 1
Status : Wagner : 34 of 695 -- Wagner tree with cost 1484.
Status : Wagner : 35 of 695 -- Wagner tree with cost 1514.
Status : Wagner : 36 of 695 -- Wagner tree with cost 1538.
Status : Wagner : 37 of 695 -- Wagner tree with cost 1551.
Status : Wagner : 38 of 695 -- Wagner tree with cost 1552.
Status : Wagner : 39 of 695 -- Wagner tree with cost 1558.
Status : Wagner : 40 of 695 -- Wagner tree with cost 1558.
Status : Wagner : 41 of 695 -- Wagner tree with cost 1566.
Status : Wagner : 42 of 695 -- Wagner tree with cost 1567.
Status : Wagner : 43 of 695 -- Wagner tree with cost 1573.
Status : Wagner : 44 of 695 -- Wagner tree with cost 1575.
Status : Wagner : 45 of 695 -- Wagner tree with cost 1792.
Status : Wagner : 46 of 695 -- Wagner tree with cost 1807.
Status : Wagner : 47 of 695 -- Wagner tree with cost 1821.
Status : Wagner : 48 of 695 -- Wagner tree with cost 1825.
Status : Wagner : 49 of 695 -- Wagner tree with cost 1827.
Status : Wagner : 50 of 695 -- Wagner tree with cost 1832.
Status : Wagner : 51 of 695 -- Wagner tree with cost 1834.
Status : Wagner : 52 of 695 -- Wagner tree with cost 1929.
Status : Wagner : 53 of 695 -- Wagner tree with cost 1938.
Status : Wagner : 54 of 695 -- Wagner tree with cost 1938.
Status : Wagner : 55 of 695 -- Wagner tree with cost 1941.
Status : Wagner : 56 of 695 -- Wagner tree with cost 1944.
Status : Wagner : 57 of 695 -- Wagner tree with cost 1946.
Status : Wagner : 58 of 695 -- Wagner tree with cost 1947.
Status : Wagner : 59 of 695 -- Wagner tree with cost 1954.
Status : Wagner : 60 of 695 -- Wagner tree with cost 1963.
Status : Wagner : 61 of 695 -- Wagner tree with cost 1971.
Status : Wagner : 62 of 695 -- Wagner tree with cost 1985.
Status : Wagner : 63 of 695 -- Wagner tree with cost 1991.
Status : Wagner : 64 of 695 -- Wagner tree with cost 1993.
Status : Wagner : 65 of 695 -- Wagner tree with cost 1996.
Status : Wagner : 66 of 695 -- Wagner tree with cost 1998.
Status : Wagner : 67 of 695 -- Wagner tree with cost 1999.
Status : Wagner : 68 of 695 -- Wagner tree with cost 2009.
Status : Wagner : 69 of 695 -- Wagner tree with cost 2014.
Status : Wagner : 70 of 695 -- Wagner tree with cost 2023.
Status : Wagner : 71 of 695 -- Wagner tree with cost 2023.
Status : Wagner : 72 of 695 -- Wagner tree with cost 2031.
Status : Wagner : 73 of 695 -- Wagner tree with cost 2032.
Status : Wagner : 74 of 695 -- Wagner tree with cost 2034.
Status : Wagner : 75 of 695 -- Wagner tree with cost 2036.
Status : Wagner : 76 of 695 -- Wagner tree with cost 2036.
Status : Wagner : 77 of 695 -- Wagner tree with cost 2042.
Status : Wagner : 78 of 695 -- Wagner tree with cost 2058.
Status : Wagner : 79 of 695 -- Wagner tree with cost 2058.
Status : Wagner : 80 of 695 -- Wagner tree with cost 2290.
Status : Wagner : 81 of 695 -- Wagner tree with cost 2303.
Status : Wagner : 82 of 695 -- Wagner tree with cost 2335.
Status : Wagner : 83 of 695 -- Wagner tree with cost 2336.
Status : Wagner : 84 of 695 -- Wagner tree with cost 2345.
Status : Wagner : 85 of 695 -- Wagner tree with cost 2524.
Status : Wagner : 86 of 695 -- Wagner tree with cost 2573.
Status : Wagner : 87 of 695 -- Wagner tree with cost 2597.
Status : Wagner : 88 of 695 -- Wagner tree with cost 2599.
Status : Wagner : 89 of 695 -- Wagner tree with cost 2607.
Status : Wagner : 90 of 695 -- Wagner tree with cost 2611.
Status : Wagner : 91 of 695 -- Wagner tree with cost 2612.
Status : Wagner : 92 of 695 -- Wagner tree with cost 2615.
Status : Wagner : 93 of 695 -- Wagner tree with cost 2617.
Status : Wagner : 94 of 695 -- Wagner tree with cost 2619.
Status : Wagner : 95 of 695 -- Wagner tree with cost 2629.
Status : Wagner : 96 of 695 -- Wagner tree with cost 2632.
Status : Wagner : 97 of 695 -- Wagner tree with cost 2634.
Status : Wagner : 98 of 695 -- Wagner tree with cost 2689.
Status : Wagner : 99 of 695 -- Wagner tree with cost 2695.
Status : Wagner : 100 of 695 -- Wagner tree with cost 2696.
Status : Wagner : 101 of 695 -- Wagner tree with cost 2710.
Status : Wagner : 102 of 695 -- Wagner tree with cost 2717.
Status : Wagner : 103 of 695 -- Wagner tree with cost 2731.
Status : Wagner : 104 of 695 -- Wagner tree with cost 2734.
Status : Wagner : 105 of 695 -- Wagner tree with cost 2742.
Status : Wagner : 106 of 695 -- Wagner tree with cost 2742.
Status : Wagner : 107 of 695 -- Wagner tree with cost 2744.
Status : Wagner : 108 of 695 -- Wagner tree with cost 2748.
Status : Wagner : 109 of 695 -- Wagner tree with cost 2840.
Status : Wagner : 110 of 695 -- Wagner tree with cost 2843.
Status : Wagner : 111 of 695 -- Wagner tree with cost 2843.
Status : Wagner : 112 of 695 -- Wagner tree with cost 2859.
Status : Wagner : 113 of 695 -- Wagner tree with cost 2861.
Status : Wagner : 114 of 695 -- Wagner tree with cost 2861.
Status : Wagner : 115 of 695 -- Wagner tree with cost 2874.
Status : Wagner : 116 of 695 -- Wagner tree with cost 2875.
Status : Wagner : 117 of 695 -- Wagner tree with cost 2876.
Status : Wagner : 118 of 695 -- Wagner tree with cost 2879.
Status : Wagner : 119 of 695 -- Wagner tree with cost 2884.
Status : Wagner : 120 of 695 -- Wagner tree with cost 2885.
Status : Wagner : 121 of 695 -- Wagner tree with cost 2895.
Status : Wagner : 122 of 695 -- Wagner tree with cost 2959.
Status : Wagner : 123 of 695 -- Wagner tree with cost 2959.
Status : Wagner : 124 of 695 -- Wagner tree with cost 2966.
Status : Wagner : 125 of 695 -- Wagner tree with cost 3016.
Status : Wagner : 126 of 695 -- Wagner tree with cost 3016.
Status : Wagner : 127 of 695 -- Wagner tree with cost 3019.
Status : Wagner : 128 of 695 -- Wagner tree with cost 3022.
Status : Wagner : 129 of 695 -- Wagner tree with cost 3023.
Status : Wagner : 130 of 695 -- Wagner tree with cost 3023.
Status : Wagner : 131 of 695 -- Wagner tree with cost 3024.
Status : Wagner : 132 of 695 -- Wagner tree with cost 3026.
Status : Wagner : 133 of 695 -- Wagner tree with cost 3026.
Status : Wagner : 134 of 695 -- Wagner tree with cost 3026.
Status : Wagner : 135 of 695 -- Wagner tree with cost 3026.
Status : Wagner : 136 of 695 -- Wagner tree with cost 3042.
Status : Wagner : 137 of 695 -- Wagner tree with cost 3064.
Status : Wagner : 138 of 695 -- Wagner tree with cost 3067.
Status : Wagner : 139 of 695 -- Wagner tree with cost 3068.
Status : Wagner : 140 of 695 -- Wagner tree with cost 3068.
Status : Wagner : 141 of 695 -- Wagner tree with cost 3076.
Status : Wagner : 142 of 695 -- Wagner tree with cost 3077.
Status : Wagner : 143 of 695 -- Wagner tree with cost 3080.
Status : Wagner : 144 of 695 -- Wagner tree with cost 3080.
Status : Wagner : 145 of 695 -- Wagner tree with cost 3095.
Status : Wagner : 146 of 695 -- Wagner tree with cost 3095.
Status : Wagner : 147 of 695 -- Wagner tree with cost 3120.
Status : Wagner : 148 of 695 -- Wagner tree with cost 3158.
Status : Wagner : 149 of 695 -- Wagner tree with cost 3159.
Status : Wagner : 150 of 695 -- Wagner tree with cost 3169.
Status : Wagner : 151 of 695 -- Wagner tree with cost 3170.
Status : Wagner : 152 of 695 -- Wagner tree with cost 3174.
Status : Wagner : 153 of 695 -- Wagner tree with cost 3175.
Status : Wagner : 154 of 695 -- Wagner tree with cost 3215.
Status : Wagner : 155 of 695 -- Wagner tree with cost 3216.
Status : Wagner : 156 of 695 -- Wagner tree with cost 3223.
Status : Wagner : 157 of 695 -- Wagner tree with cost 3224.
Status : Wagner : 158 of 695 -- Wagner tree with cost 3225.
Status : Wagner : 159 of 695 -- Wagner tree with cost 3229.
Status : Wagner : 160 of 695 -- Wagner tree with cost 3229.
Status : Wagner : 161 of 695 -- Wagner tree with cost 3232.
Status : Wagner : 162 of 695 -- Wagner tree with cost 3236.
Status : Wagner : 163 of 695 -- Wagner tree with cost 3243.
Status : Wagner : 164 of 695 -- Wagner tree with cost 3243.
Status : Wagner : 165 of 695 -- Wagner tree with cost 3244.
Status : Wagner : 166 of 695 -- Wagner tree with cost 3261.
Status : Wagner : 167 of 695 -- Wagner tree with cost 3265.
Status : Wagner : 168 of 695 -- Wagner tree with cost 3266.
Status : Wagner : 169 of 695 -- Wagner tree with cost 3268.
Status : Wagner : 170 of 695 -- Wagner tree with cost 3271.
Status : Wagner : 171 of 695 -- Wagner tree with cost 3276.
Status : Wagner : 172 of 695 -- Wagner tree with cost 3276.
Status : Wagner : 173 of 695 -- Wagner tree with cost 3278.
Status : Wagner : 174 of 695 -- Wagner tree with cost 3278.
Status : Wagner : 175 of 695 -- Wagner tree with cost 3280.
Status : Wagner : 176 of 695 -- Wagner tree with cost 3285.
Status : Wagner : 177 of 695 -- Wagner tree with cost 3287.
Status : Wagner : 178 of 695 -- Wagner tree with cost 3287.
Status : Wagner : 179 of 695 -- Wagner tree with cost 3288.
Status : Wagner : 180 of 695 -- Wagner tree with cost 3302.
Status : Wagner : 181 of 695 -- Wagner tree with cost 3308.
Status : Wagner : 182 of 695 -- Wagner tree with cost 3370.
Status : Wagner : 183 of 695 -- Wagner tree with cost 3371.
Status : Wagner : 184 of 695 -- Wagner tree with cost 3371.
Status : Wagner : 185 of 695 -- Wagner tree with cost 3378.
Status : Wagner : 186 of 695 -- Wagner tree with cost 3388.
Status : Wagner : 187 of 695 -- Wagner tree with cost 3388.
Status : Wagner : 188 of 695 -- Wagner tree with cost 3388.
Status : Wagner : 189 of 695 -- Wagner tree with cost 3390.
Status : Wagner : 190 of 695 -- Wagner tree with cost 3402.
Status : Wagner : 191 of 695 -- Wagner tree with cost 3432.
Status : Wagner : 192 of 695 -- Wagner tree with cost 3432.
Status : Wagner : 193 of 695 -- Wagner tree with cost 3438.
Status : Wagner : 194 of 695 -- Wagner tree with cost 3439.
Status : Wagner : 195 of 695 -- Wagner tree with cost 3444.
Status : Wagner : 196 of 695 -- Wagner tree with cost 3445.
Status : Wagner : 197 of 695 -- Wagner tree with cost 3445.
Status : Wagner : 198 of 695 -- Wagner tree with cost 3451.
Status : Wagner : 199 of 695 -- Wagner tree with cost 3454.
Status : Wagner : 200 of 695 -- Wagner tree with cost 3477.
Status : Wagner : 201 of 695 -- Wagner tree with cost 3477.
Status : Wagner : 202 of 695 -- Wagner tree with cost 3477.
Status : Wagner : 203 of 695 -- Wagner tree with cost 3519.
Status : Wagner : 204 of 695 -- Wagner tree with cost 3519.
Status : Wagner : 205 of 695 -- Wagner tree with cost 3519.
Status : Wagner : 206 of 695 -- Wagner tree with cost 3520.
Status : Wagner : 207 of 695 -- Wagner tree with cost 3521.
Status : Wagner : 208 of 695 -- Wagner tree with cost 3522.
Status : Wagner : 209 of 695 -- Wagner tree with cost 3531.
Status : Wagner : 210 of 695 -- Wagner tree with cost 3536.
Status : Wagner : 211 of 695 -- Wagner tree with cost 3540.
Status : Wagner : 212 of 695 -- Wagner tree with cost 3545.
Status : Wagner : 213 of 695 -- Wagner tree with cost 3547.
Status : Wagner : 214 of 695 -- Wagner tree with cost 3548.
Status : Wagner : 215 of 695 -- Wagner tree with cost 3552.
Status : Wagner : 216 of 695 -- Wagner tree with cost 3559.
Status : Wagner : 217 of 695 -- Wagner tree with cost 3561.
Status : Wagner : 218 of 695 -- Wagner tree with cost 3561.
Status : Wagner : 219 of 695 -- Wagner tree with cost 3562.
Status : Wagner : 220 of 695 -- Wagner tree with cost 3563.
Status : Wagner : 221 of 695 -- Wagner tree with cost 3563.
Status : Wagner : 222 of 695 -- Wagner tree with cost 3565.
Status : Wagner : 223 of 695 -- Wagner tree with cost 3565.
Status : Wagner : 224 of 695 -- Wagner tree with cost 3578.
Status : Wagner : 225 of 695 -- Wagner tree with cost 3578.
Status : Wagner : 226 of 695 -- Wagner tree with cost 3673.
Status : Wagner : 227 of 695 -- Wagner tree with cost 3719.
Status : Wagner : 228 of 695 -- Wagner tree with cost 3721.
Status : Wagner : 229 of 695 -- Wagner tree with cost 3721.
Status : Wagner : 230 of 695 -- Wagner tree with cost 3721.
Status : Wagner : 231 of 695 -- Wagner tree with cost 3732.
Status : Wagner : 232 of 695 -- Wagner tree with cost 3736.
Status : Wagner : 233 of 695 -- Wagner tree with cost 3737.
Status : Wagner : 234 of 695 -- Wagner tree with cost 3741.
Status : Wagner : 235 of 695 -- Wagner tree with cost 3741.
Status : Wagner : 236 of 695 -- Wagner tree with cost 3746.
Status : Wagner : 237 of 695 -- Wagner tree with cost 3767.
Status : Wagner : 238 of 695 -- Wagner tree with cost 3773.
Status : Wagner : 239 of 695 -- Wagner tree with cost 3775.
Status : Wagner : 240 of 695 -- Wagner tree with cost 3778.
Status : Wagner : 241 of 695 -- Wagner tree with cost 3778.
Status : Wagner : 242 of 695 -- Wagner tree with cost 3778.
Status : Wagner : 243 of 695 -- Wagner tree with cost 3779.
Status : Wagner : 244 of 695 -- Wagner tree with cost 3782.
Status : Wagner : 245 of 695 -- Wagner tree with cost 3784.
Status : Wagner : 246 of 695 -- Wagner tree with cost 3813.
Status : Wagner : 247 of 695 -- Wagner tree with cost 3823.
Status : Wagner : 248 of 695 -- Wagner tree with cost 3823.
Status : Wagner : 249 of 695 -- Wagner tree with cost 3830.
Status : Wagner : 250 of 695 -- Wagner tree with cost 3834.
Status : Wagner : 251 of 695 -- Wagner tree with cost 3848.
Status : Wagner : 252 of 695 -- Wagner tree with cost 3902.
Status : Wagner : 253 of 695 -- Wagner tree with cost 3902.
Status : Wagner : 254 of 695 -- Wagner tree with cost 3908.
Status : Wagner : 255 of 695 -- Wagner tree with cost 3918.
Status : Wagner : 256 of 695 -- Wagner tree with cost 3962.
Status : Wagner : 257 of 695 -- Wagner tree with cost 3963.
Status : Wagner : 258 of 695 -- Wagner tree with cost 3963.
Status : Wagner : 259 of 695 -- Wagner tree with cost 3965.
Status : Wagner : 260 of 695 -- Wagner tree with cost 4002.
Status : Wagner : 261 of 695 -- Wagner tree with cost 4004.
Status : Wagner : 262 of 695 -- Wagner tree with cost 4004.
Status : Wagner : 263 of 695 -- Wagner tree with cost 4004.
Status : Wagner : 264 of 695 -- Wagner tree with cost 4004.
Status : Wagner : 265 of 695 -- Wagner tree with cost 4010.
Status : Wagner : 266 of 695 -- Wagner tree with cost 4010.
Status : Wagner : 267 of 695 -- Wagner tree with cost 4013.
Status : Wagner : 268 of 695 -- Wagner tree with cost 4017.
Status : Wagner : 269 of 695 -- Wagner tree with cost 4026.
Status : Wagner : 270 of 695 -- Wagner tree with cost 4026.
Status : Wagner : 271 of 695 -- Wagner tree with cost 4027.
Status : Wagner : 272 of 695 -- Wagner tree with cost 4027.
Status : Wagner : 273 of 695 -- Wagner tree with cost 4028.
Status : Wagner : 274 of 695 -- Wagner tree with cost 4032.
Status : Wagner : 275 of 695 -- Wagner tree with cost 4034.
Status : Wagner : 276 of 695 -- Wagner tree with cost 4034.
Status : Wagner : 277 of 695 -- Wagner tree with cost 4044.
Status : Wagner : 278 of 695 -- Wagner tree with cost 4044.
Status : Wagner : 279 of 695 -- Wagner tree with cost 4044.
Status : Wagner : 280 of 695 -- Wagner tree with cost 4044.
Status : Wagner : 281 of 695 -- Wagner tree with cost 4058.
Status : Wagner : 282 of 695 -- Wagner tree with cost 4061.
Status : Wagner : 283 of 695 -- Wagner tree with cost 4061.
Status : Wagner : 284 of 695 -- Wagner tree with cost 4061.
Status : Wagner : 285 of 695 -- Wagner tree with cost 4063.
Status : Wagner : 286 of 695 -- Wagner tree with cost 4090.
Status : Wagner : 287 of 695 -- Wagner tree with cost 4092.
Status : Wagner : 288 of 695 -- Wagner tree with cost 4097.
Status : Wagner : 289 of 695 -- Wagner tree with cost 4098.
Status : Wagner : 290 of 695 -- Wagner tree with cost 4101.
Status : Wagner : 291 of 695 -- Wagner tree with cost 4103.
Status : Wagner : 292 of 695 -- Wagner tree with cost 4103.
Status : Wagner : 293 of 695 -- Wagner tree with cost 4108.
Status : Wagner : 294 of 695 -- Wagner tree with cost 4139.
Status : Wagner : 295 of 695 -- Wagner tree with cost 4139.
Status : Wagner : 296 of 695 -- Wagner tree with cost 4141.
Status : Wagner : 297 of 695 -- Wagner tree with cost 4141.
Status : Wagner : 298 of 695 -- Wagner tree with cost 4159.
Status : Wagner : 299 of 695 -- Wagner tree with cost 4159.
Status : Wagner : 300 of 695 -- Wagner tree with cost 4160.
Status : Wagner : 301 of 695 -- Wagner tree with cost 4160.
Status : Wagner : 302 of 695 -- Wagner tree with cost 4162.
Status : Wagner : 303 of 695 -- Wagner tree with cost 4163.
Status : Wagner : 304 of 695 -- Wagner tree with cost 4306.
Status : Wagner : 305 of 695 -- Wagner tree with cost 4306.
Status : Wagner : 306 of 695 -- Wagner tree with cost 4309.
Status : Wagner : 307 of 695 -- Wagner tree with cost 4319.
Status : Wagner : 308 of 695 -- Wagner tree with cost 4322.
Status : Wagner : 309 of 695 -- Wagner tree with cost 4323.
Status : Wagner : 310 of 695 -- Wagner tree with cost 4328.
Status : Wagner : 311 of 695 -- Wagner tree with cost 4331.
Status : Wagner : 312 of 695 -- Wagner tree with cost 4352.
Status : Wagner : 313 of 695 -- Wagner tree with cost 4352.
Status : Wagner : 314 of 695 -- Wagner tree with cost 4353.
Status : Wagner : 315 of 695 -- Wagner tree with cost 4353.
Status : Wagner : 316 of 695 -- Wagner tree with cost 4353.
Status : Wagner : 317 of 695 -- Wagner tree with cost 4356.
Status : Wagner : 318 of 695 -- Wagner tree with cost 4408.
Status : Wagner : 319 of 695 -- Wagner tree with cost 4411.
Status : Wagner : 320 of 695 -- Wagner tree with cost 4412.
Status : Wagner : 321 of 695 -- Wagner tree with cost 4414.
Status : Wagner : 322 of 695 -- Wagner tree with cost 4419.
Status : Wagner : 323 of 695 -- Wagner tree with cost 4427.
Status : Wagner : 324 of 695 -- Wagner tree with cost 4431.
Status : Wagner : 325 of 695 -- Wagner tree with cost 4431.
Status : Wagner : 326 of 695 -- Wagner tree with cost 4449.
Status : Wagner : 327 of 695 -- Wagner tree with cost 4450.
Status : Wagner : 328 of 695 -- Wagner tree with cost 4454.
Status : Wagner : 329 of 695 -- Wagner tree with cost 4456.
Status : Wagner : 330 of 695 -- Wagner tree with cost 4456.
Status : Wagner : 331 of 695 -- Wagner tree with cost 4456.
Status : Wagner : 332 of 695 -- Wagner tree with cost 4488.
Status : Wagner : 333 of 695 -- Wagner tree with cost 4488.
Status : Wagner : 334 of 695 -- Wagner tree with cost 4488.
Status : Wagner : 335 of 695 -- Wagner tree with cost 4495.
Status : Wagner : 336 of 695 -- Wagner tree with cost 4496.
Status : Wagner : 337 of 695 -- Wagner tree with cost 4499.
Status : Wagner : 338 of 695 -- Wagner tree with cost 4499.
Status : Wagner : 339 of 695 -- Wagner tree with cost 4503.
Status : Wagner : 340 of 695 -- Wagner tree with cost 4503.
Status : Wagner : 341 of 695 -- Wagner tree with cost 4503.
Status : Wagner : 342 of 695 -- Wagner tree with cost 4503.
Status : Wagner : 343 of 695 -- Wagner tree with cost 4503.
Status : Wagner : 344 of 695 -- Wagner tree with cost 4505.
Status : Wagner : 345 of 695 -- Wagner tree with cost 4505.
Status : Wagner : 346 of 695 -- Wagner tree with cost 4508.
Status : Wagner : 347 of 695 -- Wagner tree with cost 4520.
Status : Wagner : 348 of 695 -- Wagner tree with cost 4521.
Status : Wagner : 349 of 695 -- Wagner tree with cost 4523.
Status : Wagner : 350 of 695 -- Wagner tree with cost 4523.
Status : Wagner : 351 of 695 -- Wagner tree with cost 4524.
Status : Wagner : 352 of 695 -- Wagner tree with cost 4537.
Status : Wagner : 353 of 695 -- Wagner tree with cost 4557.
Status : Wagner : 354 of 695 -- Wagner tree with cost 4561.
Status : Wagner : 355 of 695 -- Wagner tree with cost 4561.
Status : Wagner : 356 of 695 -- Wagner tree with cost 4564.
Status : Wagner : 357 of 695 -- Wagner tree with cost 4564.
Status : Wagner : 358 of 695 -- Wagner tree with cost 4578.
Status : Wagner : 359 of 695 -- Wagner tree with cost 4578.
Status : Wagner : 360 of 695 -- Wagner tree with cost 4582.
Status : Wagner : 361 of 695 -- Wagner tree with cost 4586.
Status : Wagner : 362 of 695 -- Wagner tree with cost 4588.
Status : Wagner : 363 of 695 -- Wagner tree with cost 4590.
Status : Wagner : 364 of 695 -- Wagner tree with cost 4590.
Status : Wagner : 365 of 695 -- Wagner tree with cost 4599.
Status : Wagner : 366 of 695 -- Wagner tree with cost 4603.
Status : Wagner : 367 of 695 -- Wagner tree with cost 4614.
Status : Wagner : 368 of 695 -- Wagner tree with cost 4660.
Status : Wagner : 369 of 695 -- Wagner tree with cost 4661.
Status : Wagner : 370 of 695 -- Wagner tree with cost 4662.
Status : Wagner : 371 of 695 -- Wagner tree with cost 4663.
Status : Wagner : 372 of 695 -- Wagner tree with cost 4675.
Status : Wagner : 373 of 695 -- Wagner tree with cost 4676.
Status : Wagner : 374 of 695 -- Wagner tree with cost 4677.
Status : Wagner : 375 of 695 -- Wagner tree with cost 4678.
Status : Wagner : 376 of 695 -- Wagner tree with cost 4686.
Status : Wagner : 377 of 695 -- Wagner tree with cost 4689.
Status : Wagner : 378 of 695 -- Wagner tree with cost 4698.
Status : Wagner : 379 of 695 -- Wagner tree with cost 4698.
Status : Wagner : 380 of 695 -- Wagner tree with cost 4703.
Status : Wagner : 381 of 695 -- Wagner tree with cost 4703.
Status : Wagner : 382 of 695 -- Wagner tree with cost 4703.
Status : Wagner : 383 of 695 -- Wagner tree with cost 4708.
Status : Wagner : 384 of 695 -- Wagner tree with cost 4710.
Status : Wagner : 385 of 695 -- Wagner tree with cost 4711.
Status : Wagner : 386 of 695 -- Wagner tree with cost 4716.
Status : Wagner : 387 of 695 -- Wagner tree with cost 4720.
Status : Wagner : 388 of 695 -- Wagner tree with cost 4736.
Status : Wagner : 389 of 695 -- Wagner tree with cost 4739.
Status : Wagner : 390 of 695 -- Wagner tree with cost 4739.
Status : Wagner : 391 of 695 -- Wagner tree with cost 4739.
Status : Wagner : 392 of 695 -- Wagner tree with cost 4741.
Status : Wagner : 393 of 695 -- Wagner tree with cost 4778.
Status : Wagner : 394 of 695 -- Wagner tree with cost 4779.
Status : Wagner : 395 of 695 -- Wagner tree with cost 4780.
Status : Wagner : 396 of 695 -- Wagner tree with cost 4781.
Status : Wagner : 397 of 695 -- Wagner tree with cost 4786.
Status : Wagner : 398 of 695 -- Wagner tree with cost 4789.
Status : Wagner : 399 of 695 -- Wagner tree with cost 4790.
Status : Wagner : 400 of 695 -- Wagner tree with cost 4795.
Status : Wagner : 401 of 695 -- Wagner tree with cost 4796.
Status : Wagner : 402 of 695 -- Wagner tree with cost 4797.
Status : Wagner : 403 of 695 -- Wagner tree with cost 4798.
Status : Wagner : 404 of 695 -- Wagner tree with cost 4804.
Status : Wagner : 405 of 695 -- Wagner tree with cost 4805.
Status : Wagner : 406 of 695 -- Wagner tree with cost 4808.
Status : Wagner : 407 of 695 -- Wagner tree with cost 4810.
Status : Wagner : 408 of 695 -- Wagner tree with cost 4810.
Status : Wagner : 409 of 695 -- Wagner tree with cost 4813.
Status : Wagner : 410 of 695 -- Wagner tree with cost 4813.
Status : Wagner : 411 of 695 -- Wagner tree with cost 4825.
Status : Wagner : 412 of 695 -- Wagner tree with cost 4825.
Status : Wagner : 413 of 695 -- Wagner tree with cost 4831.
Status : Wagner : 414 of 695 -- Wagner tree with cost 4831.
Status : Wagner : 415 of 695 -- Wagner tree with cost 4831.
Status : Wagner : 416 of 695 -- Wagner tree with cost 4861.
Status : Wagner : 417 of 695 -- Wagner tree with cost 4861.
Status : Wagner : 418 of 695 -- Wagner tree with cost 4863.
Status : Wagner : 419 of 695 -- Wagner tree with cost 4865.
Status : Wagner : 420 of 695 -- Wagner tree with cost 4865.
Status : Wagner : 421 of 695 -- Wagner tree with cost 4867.
Status : Wagner : 422 of 695 -- Wagner tree with cost 4868.
Status : Wagner : 423 of 695 -- Wagner tree with cost 4868.
Status : Wagner : 424 of 695 -- Wagner tree with cost 4868.
Status : Wagner : 425 of 695 -- Wagner tree with cost 4868.
Status : Wagner : 426 of 695 -- Wagner tree with cost 4868.
Status : Wagner : 427 of 695 -- Wagner tree with cost 4868.
Status : Wagner : 428 of 695 -- Wagner tree with cost 4906.
Status : Wagner : 429 of 695 -- Wagner tree with cost 4915.
Status : Wagner : 430 of 695 -- Wagner tree with cost 4928.
Status : Wagner : 431 of 695 -- Wagner tree with cost 4929.
Status : Wagner : 432 of 695 -- Wagner tree with cost 4929.
Status : Wagner : 433 of 695 -- Wagner tree with cost 4930.
Status : Wagner : 434 of 695 -- Wagner tree with cost 4930.
Status : Wagner : 435 of 695 -- Wagner tree with cost 4931.
Status : Wagner : 436 of 695 -- Wagner tree with cost 4933.
Status : Wagner : 437 of 695 -- Wagner tree with cost 4934.
Status : Wagner : 438 of 695 -- Wagner tree with cost 4955.
Status : Wagner : 439 of 695 -- Wagner tree with cost 4955.
Status : Wagner : 440 of 695 -- Wagner tree with cost 4958.
Status : Wagner : 441 of 695 -- Wagner tree with cost 4963.
Status : Wagner : 442 of 695 -- Wagner tree with cost 4963.
Status : Wagner : 443 of 695 -- Wagner tree with cost 4964.
Status : Wagner : 444 of 695 -- Wagner tree with cost 4964.
Status : Wagner : 445 of 695 -- Wagner tree with cost 4965.
Status : Wagner : 446 of 695 -- Wagner tree with cost 4969.
Status : Wagner : 447 of 695 -- Wagner tree with cost 4972.
Status : Wagner : 448 of 695 -- Wagner tree with cost 4972.
